Date,XOM,CVX,MRO,PSX,VLO,SLB,HAL,OXY,EQT,XOM,CVX,MRO,PSX,VLO,SLB,HAL,OXY,EQT,XOM,CVX,Spread,Ratio,Log_XOM,Log_CVX
2021-12-13,61.63,115.88,15.39,69.64,68.22,29.83,22.71,29.23,20.12,-0.02214468,-0.02100666,-0.0525271,-0.04052327,-0.03782719,-0.03814997,-0.05232755,-0.05134461,-0.0361191,61.63,115.88,54.25,1.880253123,-0.02214468,-0.02100666
2021-12-10,63.01,118.34,16.22,72.52,70.85,30.99,23.93,30.77,20.86,0.00636843,0.00169148,0.01115945,0.00303826,0.00765093,0.01201118,0.0185581,0.01737464,0.00721677,63.01,118.34,55.33,1.878114585,0.00636843,0.00169148
2021-12-09,62.61,118.14,16.04,72.3,70.31,30.62,23.49,30.24,20.71,0.00255877,-0.00262057,-0.00930817,0.00624352,-0.00581438,-0.01426743,-0.01269053,-0.01737464,-0.01247617,62.61,118.14,55.53,1.886919023,0.00255877,-0.00262057
2021-12-08,62.45,118.45,16.19,71.85,70.72,31.06,23.79,30.77,20.97,0.00288647,0.0044845,-0.00738465,-0.00873005,-0.01278556,0.00970567,0.0165293,-0.01131051,0.0202319,62.45,118.45,56.0,1.896717374,0.00288647,0.0044845
2021-12-07,62.27,117.92,16.31,72.48,71.63,30.76,23.4,31.12,20.55,0.01114263,0.01469358,0.0445075,0.01964535,0.01717868,0.02468449,0.03567146,0.04200092,0.04072062,62.27,117.92,55.65,1.893688775,0.01114263,0.01469358
2021-12-06,61.58,116.2,15.6,71.07,70.41,30.01,22.58,29.84,19.73,0.01126818,0.01552436,0.02007189,0.01517006,0.00999152,0.02599302,0.02602211,0.02305187,0.00814254,61.58,116.2,54.62,1.886976291,0.01126818,0.01552436
2021-12-03,60.89,114.41,15.29,70.0,69.71,29.24,22.0,29.16,19.57,-0.00638457,-0.00636029,-0.01878902,-0.01952248,-0.0207276,-0.00273224,-0.00090868,-0.01666422,0.05352799,60.89,114.41,53.52,1.878962063,-0.00638457,-0.00636029
2021-12-02,61.28,115.14,15.58,71.38,71.17,29.32,22.02,29.65,18.55,0.0246151,0.02675745,0.02996967,0.0387053,0.05576257,0.03258521,0.04031123,0.02389192,0.0102954,61.28,115.14,53.86,1.878916449,0.0246151,0.02675745
2021-12-01,59.79,112.1,15.12,68.67,67.31,28.38,21.15,28.95,18.36,-0.00083591,-0.00684538,-0.02417628,-0.00725482,0.00551212,-0.01051534,-0.02059034,-0.02389192,-0.05664388,59.79,112.1,52.31,1.874895467,-0.00083591,-0.00684538
2021-11-30,59.84,112.87,15.49,69.17,66.94,28.68,21.59,29.65,19.43,-0.02882519,-0.01739022,-0.02297485,-0.009926,-0.01820789,-0.03326211,-0.03011176,-0.01373326,-0.06379841,59.84,112.87,53.03,1.886196524,-0.02882519,-0.01739022
2021-11-29,61.59,114.85,15.85,69.86,68.17,29.65,22.25,30.06,20.71,0.00553567,0.00296477,0.00950879,0.00877009,0.00234983,-0.00168492,0.02733655,0.01204834,-0.01342946,61.59,114.85,53.26,1.864750771,0.00553567,0.00296477
2021-11-26,61.25,114.51,15.7,69.25,68.01,29.7,21.65,29.7,20.99,-0.03576105,-0.02313439,-0.0695023,-0.06458365,-0.07011952,-0.05597927,-0.07000852,-0.07490131,-0.01466094,61.25,114.51,53.26,1.86955102,-0.03576105,-0.02313439
2021-11-24,63.48,117.19,16.83,73.87,72.95,31.41,23.22,32.01,21.3,0.0055288,0.00762349,0.01919675,0.00054164,0.0054983,0.00734945,0.01082496,0.00281558,0.00801324,63.48,117.19,53.71,1.846093258,0.0055288,0.00762349
2021-11-23,63.13,116.3,16.51,73.83,72.55,31.18,22.97,31.92,21.13,0.02599633,0.0207644,0.05285657,0.02246362,0.02653787,0.02730989,0.03005087,0.06170211,0.01142326,63.13,116.3,53.17,1.842230318,0.02599633,0.0207644
2021-11-22,61.51,113.91,15.66,72.19,70.65,30.34,22.29,30.01,20.89,0.01375042,0.01771369,0.02260348,0.03596242,0.02261763,0.00960431,0.01127916,0.03010544,0.00335651,61.51,113.91,52.4,1.851894001,0.01375042,0.01771369
2021-11-19,60.67,111.91,15.31,69.64,69.07,30.05,22.04,29.12,20.82,-0.04732135,-0.02244307,-0.05155453,-0.05679936,-0.05479086,-0.05848864,-0.03214562,-0.05088112,-0.01335898,60.67,111.91,51.24,1.84456898,-0.04732135,-0.02244307
2021-11-18,63.61,114.45,16.12,73.71,72.96,31.86,22.76,30.64,21.1,-0.01094445,-0.0084396,0.00186278,-0.01307384,-0.00669356,-0.00625784,-0.00918441,-0.0039088,-0.01365048,63.61,114.45,50.84,1.799245402,-0.01094445,-0.0084396
2021-11-17,64.31,115.42,16.09,74.68,73.45,32.06,22.97,30.76,21.39,-0.01097977,-0.01598659,-0.03840765,-0.03046322,-0.0593344,-0.02555951,-0.02748133,-0.03450822,-0.02811893,64.31,115.42,51.11,1.794744208,-0.01097977,-0.01598659
2021-11-16,65.02,117.28,16.72,76.99,77.94,32.89,23.61,31.84,22.0,0.01004723,0.00392995,-0.00179265,-0.02463242,0.00759872,0.00518215,0.00893433,-0.00438735,0.00638397,65.02,117.28,52.26,1.803752691,0.01004723,0.00392995
2021-11-15,64.37,116.82,16.75,78.91,77.35,32.72,23.4,31.98,21.86,0.00858107,0.02242033,0.00418786,0.0184172,0.01000463,-0.00122175,-0.00723869,-0.00312208,0.02313847,64.37,116.82,52.45,1.814820569,0.00858107,0.02242033
2021-11-12,63.82,114.23,16.68,77.47,76.58,32.76,23.57,32.08,21.36,-0.00764852,0.00061299,-0.00299312,-0.00515,-0.00832254,-0.00061031,-0.00634386,-0.00124611,0.00751883,63.82,114.23,50.41,1.789877781,-0.00764852,0.00061299
2021-11-11,64.31,114.16,16.73,77.87,77.22,32.78,23.72,32.12,21.2,0.0018677,8.76e-05,0.00780082,0.00437581,0.00467291,0.00152648,-0.00462672,0.00938387,0.07643288,64.31,114.16,49.85,1.775151609,0.0018677,8.76e-05
2021-11-10,64.19,114.15,16.6,77.53,76.86,32.73,23.83,31.82,19.64,-0.03324703,-0.01607682,-0.03898899,-0.02093248,-0.01792324,-0.04217763,-0.05112542,-0.05858905,-0.03403732,64.19,114.15,49.96,1.778314379,-0.03324703,-0.01607682
2021-11-09,66.36,116.0,17.26,79.17,78.25,34.14,25.08,33.74,20.32,0.00969117,0.00735456,0.00232019,0.01501683,0.0060245,-0.00467564,-0.00159363,-0.01616969,-0.01852808,66.36,116.0,49.64,1.748040989,0.00969117,0.00735456
2021-11-08,65.72,115.15,17.22,77.99,77.78,34.3,25.12,34.29,20.7,0.01070838,0.00356693,0.00874896,0.00282486,-0.00179833,0.02330145,0.01726604,0.02569924,0.00581397,65.72,115.15,49.43,1.75213025,0.01070838,0.00356693
2021-11-05,65.02,114.74,17.07,77.77,77.92,33.51,24.69,33.42,20.58,0.00942601,0.01077776,0.02972871,0.01150999,0.02035463,0.01080119,0.00690919,-0.00982589,0.0102565,65.02,114.74,49.72,1.764687788,0.00942601,0.01077776
2021-11-04,64.41,113.51,16.57,76.88,76.35,33.15,24.52,33.75,20.37,0.00748017,0.00441463,0.00483969,-0.02644231,0.00617489,0.0051414,-0.00812352,-0.00295858,-0.00294118,64.41,113.51,49.1,1.76230399,0.00748017,0.00441463
2021-11-03,63.93,113.01,16.49,78.94,75.88,32.98,24.72,33.85,20.43,-0.01382546,-0.0072298,-0.02574222,0.01776518,0.00026361,-0.00664856,-0.02634883,-0.0149541,0.00245038,63.93,113.01,49.08,1.767714688,-0.01382546,-0.0072298
2021-11-02,64.82,113.83,16.92,77.55,75.86,33.2,25.38,34.36,20.38,-0.01241871,-0.00613069,-0.00648014,-0.0075792,-0.02807567,-0.00300752,-0.00784933,-0.0130116,-0.01170745,64.82,113.83,49.01,1.756093798,-0.01241871,-0.00613069
2021-11-01,65.63,114.53,17.03,78.14,78.02,33.3,25.58,34.81,20.62,0.01783291,0.00034931,0.04258515,0.04395162,0.00888323,0.03172932,0.02333505,0.03746414,0.03503936,65.63,114.53,48.9,1.745086089,0.01783291,0.00034931
2021-10-29,64.47,114.49,16.32,74.78,77.33,32.26,24.99,33.53,19.91,0.00248486,0.01203828,-0.00793413,-0.02600292,-0.01450696,-0.03172932,-0.02450716,-0.00890742,-0.03697735,64.47,114.49,50.02,1.775864743,0.00248486,0.01203828
2021-10-28,64.31,113.12,16.45,76.75,78.46,33.3,25.61,33.83,20.66,0.00280287,0.00932553,0.01531423,-0.00778719,-0.00267295,0.0230873,0.01931856,0.01579059,-0.06692555,64.31,113.12,48.81,1.758979941,0.00280287,0.00932553
2021-10-27,64.13,112.07,16.2,77.35,78.67,32.54,25.12,33.3,22.09,-0.02631528,-0.01795158,-0.03933941,-0.061058,-0.03999287,-0.05150839,-0.04056718,-0.06002384,-0.01972274,64.13,112.07,47.94,1.747544051,-0.02631528,-0.01795158
2021-10-26,65.84,114.1,16.85,82.22,81.88,34.26,26.16,35.36,22.53,0.02289062,0.00219346,0.00416296,-0.01819875,-0.00984391,-0.0029146,-0.00229095,0.00396713,0.0008881,65.84,114.1,48.26,1.732989064,0.02289062,0.00219346
2021-10-25,64.35,113.85,16.78,83.73,82.69,34.36,26.22,35.22,22.51,0.01929926,0.00926545,0.01199055,0.01008291,0.02077299,0.01318314,0.01266568,0.03731452,0.05056873,64.35,113.85,49.5,1.769230769,0.01929926,0.00926545
2021-10-22,63.12,112.8,16.58,82.89,80.99,33.91,25.89,33.93,21.4,0.00683573,0.0094416,0.02442124,0.00193213,-0.01239356,-0.0114354,0.02107806,0.03387106,0.0322915,63.12,112.8,49.68,1.787072243,0.00683573,0.0094416
2021-10-21,62.69,111.74,16.18,82.73,82.0,34.3,25.35,32.8,20.72,-0.01833464,-0.012628,-0.01897822,-0.00710632,0.01177639,-0.01274641,-0.04285543,-0.01692906,-0.03088865,62.69,111.74,49.05,1.782421439,-0.01833464,-0.012628
2021-10-20,63.85,113.16,16.49,83.32,81.04,34.74,26.46,33.36,21.37,0.00549668,0.01298604,0.00608274,0.00650213,0.01104298,0.00577369,0.01369884,0.01266985,0.05383328,63.85,113.16,49.31,1.772278778,0.00549668,0.01298604
2021-10-19,63.5,111.7,16.39,82.78,80.15,34.54,26.1,32.94,20.25,0.01491381,0.01934436,-0.00243754,0.02334356,0.02552577,0.0110627,0.00345423,0.00030363,0.00942701,63.5,111.7,48.2,1.759055118,0.01491381,0.01934436
2021-10-18,62.56,109.56,16.43,80.87,78.13,34.16,26.01,32.93,20.06,-0.00047942,-0.00045627,0.01533302,-0.0043186,-0.00676066,0.00469484,0.0,0.03933004,0.01254092,62.56,109.56,47.0,1.751278772,-0.00047942,-0.00045627
2021-10-15,62.59,109.61,16.18,81.22,78.66,34.0,26.01,31.66,19.81,0.00947114,0.00732537,0.00247525,-0.01150704,-0.00646267,0.01421825,0.04763743,-0.0103693,-0.03081755,62.59,109.61,47.02,1.751238217,0.00947114,0.00732537
2021-10-14,62.0,108.81,16.14,82.16,79.17,33.52,24.8,31.99,20.43,0.01511364,0.00941835,0.02192383,0.00353594,0.01309535,0.02293402,0.01257878,-0.00902449,0.0288004,62.0,108.81,46.81,1.755,0.01511364,0.00941835
2021-10-13,61.07,107.79,15.79,81.87,78.14,32.76,24.49,32.28,19.85,-0.00277982,0.00595517,-0.00568363,-0.00924019,-0.00993259,-0.00365631,0.0,-0.0223627,0.00100806,61.07,107.79,46.72,1.765023743,-0.00277982,0.00595517
2021-10-12,61.24,107.15,15.88,82.63,78.92,32.88,24.49,33.01,19.83,-0.00521174,0.00018667,-0.00439837,0.00716588,0.01429325,0.01285601,-0.00772833,-0.01144591,-0.00352379,61.24,107.15,45.91,1.749673416,-0.00521174,0.00018667
2021-10-11,61.56,107.13,15.95,82.04,77.8,32.46,24.68,33.39,19.9,-0.0100211,-0.00855103,-0.00749535,-0.00109642,-0.01023027,0.02495451,0.0304425,-0.00716207,-0.04807203,61.56,107.13,45.57,1.740253411,-0.0100211,-0.00855103
2021-10-08,62.18,108.05,16.07,82.13,78.6,31.66,23.94,33.63,20.88,0.0247489,0.02217842,0.04518745,0.03506523,0.03495502,0.0204219,0.02366974,0.03479401,-0.01991531,62.18,108.05,45.87,1.737697009,0.0247489,0.02217842
2021-10-07,60.66,105.68,15.36,79.3,75.9,31.02,23.38,32.48,21.3,0.00280644,0.0071222,0.01773445,0.01154176,0.00700737,0.03543678,0.01682162,0.01488861,0.01466094,60.66,105.68,45.02,1.742169469,0.00280644,0.0071222
2021-10-06,60.49,104.93,15.09,78.39,75.37,29.94,22.99,32.0,20.99,-0.01850843,-0.00882401,-0.01903569,0.01335579,0.01429837,-0.02147778,-0.01810394,-0.02377756,-0.02957268,60.49,104.93,44.44,1.734666887,-0.01850843,-0.00882401
2021-10-05,61.62,105.86,15.38,77.35,74.3,30.59,23.41,32.77,21.62,-0.00162153,0.01082734,0.03641581,0.02143032,-0.00964379,-0.00943557,0.01679988,0.02973276,0.00649654,61.62,105.86,44.24,1.717948718,-0.00162153,0.01082734
2021-10-04,61.72,104.72,14.83,75.71,75.02,30.88,23.02,31.81,21.48,0.01288236,0.00373117,0.04059725,0.04235864,0.01883802,0.01698277,0.03267399,0.02096646,0.04086079,61.72,104.72,43.0,1.69669475,0.01288236,0.00373117
2021-10-01,60.93,104.33,14.24,72.57,73.62,30.36,22.28,31.15,20.62,0.03524373,0.02799289,0.04085126,0.03562789,0.0423116,0.02400115,0.0300706,0.05171579,0.00778972,60.93,104.33,43.4,1.712292795,0.03524373,0.02799289
2021-09-30,58.82,101.45,13.67,70.03,70.57,29.64,21.62,29.58,20.46,-0.01786063,-0.01836168,-0.00874004,0.00100007,0.00369109,-0.02301252,-0.02467005,-0.01509842,-0.01359244,58.82,101.45,42.63,1.724753485,-0.01786063,-0.01836168
2021-09-29,59.88,103.33,13.79,69.96,70.31,30.33,22.16,30.03,20.74,-0.00066778,-0.00029029,0.00217786,-0.01348782,-0.01215735,-0.01894243,-0.01032557,0.0043384,-0.06260802,59.88,103.33,43.45,1.725617902,-0.00066778,-0.00029029
2021-09-28,59.92,103.36,13.76,70.91,71.17,30.91,22.39,29.9,22.08,0.01040103,0.00378036,0.00729398,-0.00309772,0.00549491,0.02356901,0.0112285,-0.00965226,-0.01170657,59.92,103.36,43.44,1.724966622,0.01040103,0.00378036
2021-09-27,59.3,102.97,13.66,71.13,70.78,30.19,22.14,30.19,22.34,0.02926036,0.02328543,0.06112804,0.04441342,0.0455248,0.03987015,0.05286349,0.07174117,0.11114665,59.3,102.97,43.67,1.736424958,0.02926036,0.02328543
2021-09-24,57.59,100.6,12.85,68.04,67.63,29.01,21.0,28.1,19.99,0.00889515,0.00538225,0.0093824,-0.00834253,0.00682495,0.00449128,0.0090888,0.00499466,0.02635733,57.59,100.6,43.01,1.746831047,0.00889515,0.00538225
2021-09-23,57.08,100.06,12.73,68.61,67.17,28.88,20.81,27.96,19.47,0.0333097,0.02448276,0.05738948,0.02359643,0.02792845,0.06177227,0.05228015,0.04424044,0.02918394,57.08,100.06,42.98,1.752978276,0.0333097,0.02448276
2021-09-22,55.21,97.64,12.02,67.01,65.32,27.15,19.75,26.75,18.91,0.02884904,0.02899055,0.05208177,0.04066034,0.03109703,0.00813614,0.01376519,0.05060489,0.02788384,55.21,97.64,42.43,1.768520196,0.02884904,0.02899055
2021-09-21,53.64,94.85,11.41,64.34,63.32,26.93,19.48,25.43,18.39,-0.00093171,0.00073828,-0.00611623,0.00108856,0.00554281,-0.01181261,-0.00614127,-0.00196425,-0.0199199,53.64,94.85,41.21,1.768269948,-0.00093171,0.00073828
2021-09-20,53.69,94.78,11.48,64.27,62.97,27.25,19.6,25.48,18.76,-0.02701129,-0.02067527,-0.04430026,-0.02686477,-0.04091727,-0.03816158,-0.03361239,-0.05571834,-0.0037244,53.69,94.78,41.09,1.765319426,-0.02701129,-0.02067527
2021-09-17,55.16,96.76,12.0,66.02,65.6,28.31,20.27,26.94,18.83,-0.01189418,-0.00577083,-0.02631731,0.00394598,0.00213643,-0.01924145,-0.01566356,-0.01437283,-0.02775774,55.16,96.76,41.6,1.754169688,-0.01189418,-0.00577083
2021-09-16,55.82,97.32,12.32,65.76,65.46,28.86,20.59,27.33,19.36,-0.01069148,-0.00940895,-0.02485098,-0.00409743,-0.01591304,-0.01308108,-0.01014747,-0.01992459,-0.06111065,55.82,97.32,41.5,1.743461125,-0.01069148,-0.00940895
2021-09-15,56.42,98.24,12.63,66.03,66.51,29.24,20.8,27.88,20.58,0.03315619,0.02098411,0.07392527,0.01203641,0.02759111,0.05518884,0.03572682,0.05910139,0.05236799,56.42,98.24,41.82,1.741226515,0.03315619,0.02098411
2021-09-14,54.58,96.2,11.73,65.24,64.7,27.67,20.07,26.28,19.53,-0.01437042,-0.01823195,-0.02940153,-0.03049293,-0.0226171,-0.01577659,-0.0182676,-0.01398096,-0.0222794,54.58,96.2,41.62,1.762550385,-0.01437042,-0.01823195
2021-09-13,55.37,97.97,12.08,67.26,66.18,28.11,20.44,26.65,19.97,0.02542432,0.01958422,0.06940686,0.0131699,0.04275672,0.04847004,0.04554202,0.06471365,0.02895808,55.37,97.97,42.6,1.769369695,0.02542432,0.01958422
2021-09-10,53.98,96.07,11.27,66.38,63.41,26.78,19.53,24.98,19.4,-0.00203572,0.0007289,-0.00707342,-0.00540867,-0.00204805,0.00599253,0.01081092,-0.00359641,-0.02393799,53.98,96.07,42.09,1.779733235,-0.00203572,0.0007289
2021-09-09,54.09,96.0,11.35,66.74,63.54,26.62,19.32,25.07,19.87,0.00073978,-0.00405427,0.01419722,-0.00373888,-0.00251493,-0.0015015,-0.00155159,0.00640258,-0.02974934,54.09,96.0,41.91,1.774819745,0.00073978,-0.00405427
2021-09-08,54.05,96.39,11.19,66.99,63.7,26.66,19.35,24.91,20.47,-0.00920817,-0.00692688,-0.03425895,-0.02578792,-0.02817088,-0.04295026,-0.0285297,-0.02966403,0.00735478,54.05,96.39,42.34,1.783348751,-0.00920817,-0.00692688
2021-09-07,54.55,97.06,11.58,68.74,65.52,27.83,19.91,25.66,20.32,-0.00584904,-0.00442046,-0.00430849,-0.01272061,0.01259424,-0.00929907,-0.01297423,-0.01008151,-0.01028161,54.55,97.06,42.51,1.77928506,-0.00584904,-0.00442046
2021-09-03,54.87,97.49,11.63,69.62,64.7,28.09,20.17,25.92,20.53,-0.00381992,-0.0022541,-0.00770882,-0.00429985,-0.00769827,-0.01834267,-0.01427541,-0.02514418,0.03469129,54.87,97.49,42.62,1.776745034,-0.00381992,-0.0022541
2021-09-02,55.08,97.71,11.72,69.92,65.2,28.61,20.46,26.58,19.83,0.02407098,0.02068112,0.04004016,0.01020637,0.01935794,0.02226634,0.03836087,0.05808834,0.05600219,55.08,97.71,42.63,1.773965142,0.02407098,0.02068112
2021-09-01,53.77,95.71,11.26,69.21,63.95,27.98,19.69,25.08,18.75,-0.01385192,-0.01101424,-0.04259662,-0.02680132,-0.03623919,-0.00214209,-0.01462088,-0.0240311,0.02265469,53.77,95.71,41.94,1.779988841,-0.01385192,-0.01101424
2021-08-31,54.52,96.77,11.75,71.09,66.31,28.04,19.98,25.69,18.33,-0.01167045,-0.01660214,-0.0008507,-0.00672931,0.00438299,-0.00852278,-0.00896867,0.01727566,0.01207479,54.52,96.77,42.25,1.774944974,-0.01167045,-0.01660214
2021-08-30,55.16,98.39,11.76,71.57,66.02,28.28,20.16,25.25,18.11,-0.01099804,-0.00253769,-0.02103569,-0.01442666,-0.01637534,-0.02789581,-0.0191605,-0.0161072,-0.027772,55.16,98.39,43.23,1.783720087,-0.01099804,-0.00253769
2021-08-27,55.77,98.64,12.01,72.61,67.11,29.08,20.55,25.66,18.62,0.01918958,0.01450041,0.04165498,0.02694001,0.0248938,0.03321403,0.0386953,0.06687953,0.07064377,55.77,98.64,42.87,1.768692846,0.01918958,0.01450041
2021-08-26,54.71,97.22,11.52,70.68,65.46,28.13,19.77,24.0,17.35,-0.01361553,-0.01318161,-0.02401488,-0.02100035,-0.01335376,-0.01131154,-0.02003071,-0.02591138,-0.00632004,54.71,97.22,42.51,1.777006032,-0.01361553,-0.01318161
2021-08-25,55.46,98.51,11.8,72.18,66.34,28.45,20.17,24.63,17.46,0.00180473,0.00682457,0.01623274,0.01746952,0.01687355,0.00811721,0.0059672,0.01020209,0.05111245,55.46,98.51,43.05,1.776235124,0.00180473,0.00682457
2021-08-24,55.36,97.84,11.61,70.93,65.23,28.22,20.05,24.38,16.59,0.00816183,0.0114099,0.02706407,0.03048973,0.03304025,0.02620864,0.04279818,0.03804011,0.00180996,55.36,97.84,42.48,1.76734104,0.00816183,0.0114099
2021-08-23,54.91,96.73,11.3,68.8,63.11,27.49,19.21,23.47,16.56,0.0403213,0.0254424,0.05269157,0.04230687,0.04720688,0.03818814,0.05346008,0.06695587,0.02259638,54.91,96.73,41.82,1.761609907,0.0403213,0.0254424
2021-08-20,52.74,94.3,10.72,65.95,60.2,26.46,18.21,21.95,16.19,0.00018963,0.00010605,0.00373832,-0.00484043,-0.00066423,0.00075614,0.00330033,-0.00635788,-0.00369914,52.74,94.3,41.56,1.788016686,0.00018963,0.00010605
2021-08-19,52.73,94.29,10.68,66.27,60.24,26.44,18.15,22.09,16.25,-0.03099576,-0.02523826,-0.0421694,-0.02797385,-0.0326613,-0.01389694,-0.04049136,-0.05974548,-0.0104072,52.73,94.29,41.56,1.788166129,-0.03099576,-0.02523826
2021-08-18,54.39,96.7,11.14,68.15,62.24,26.81,18.9,23.45,16.42,-0.0212832,-0.04083027,-0.03093486,-0.02635542,-0.02019949,-0.01407431,-0.01418463,-0.02651113,-0.03647639,54.39,96.7,42.31,1.777900349,-0.0212832,-0.04083027
2021-08-17,55.56,100.73,11.49,69.97,63.51,27.19,19.17,24.08,17.03,-0.00681617,-0.00188445,-0.01554435,-0.02651403,-0.01608781,-0.02146708,-0.02473078,-0.02905873,-0.01919221,55.56,100.73,45.17,1.81299496,-0.00681617,-0.00188445
2021-08-16,55.94,100.92,11.67,71.85,64.54,27.78,19.65,24.79,17.36,-0.01472833,-0.01025246,-0.03618401,-0.02799689,-0.02615028,-0.02031069,-0.0241339,-0.03954647,-0.03286415,55.94,100.92,44.98,1.804075795,-0.01472833,-0.01025246
2021-08-13,56.77,101.96,12.1,73.89,66.25,28.35,20.13,25.79,17.94,-0.01016483,-0.00664714,-0.02449102,-0.00741593,-0.01498155,-0.00702991,-0.01528253,-0.0410236,-0.04362742,56.77,101.96,45.19,1.796019024,-0.01016483,-0.00664714
2021-08-12,57.35,102.64,12.4,74.44,67.25,28.55,20.44,26.87,18.74,-0.01728652,-0.0020439,0.0,0.00040309,0.00611531,-0.014949,-0.00925256,0.00111711,-0.02268628,57.35,102.64,45.29,1.789712293,-0.01728652,-0.0020439
2021-08-11,58.35,102.85,12.4,74.41,66.84,28.98,20.63,26.84,19.17,0.00291771,0.0075148,0.00404041,0.00242196,-0.00089726,0.01951281,0.0205688,0.02184644,-0.01037892,58.35,102.85,44.5,1.762639246,0.00291771,0.0075148
2021-08-10,58.18,102.08,12.35,74.23,66.9,28.42,20.21,26.26,19.37,0.01698775,0.01808975,0.04386305,0.01657196,0.01354423,0.01524582,0.02606664,0.02506397,0.01194509,58.18,102.08,43.9,1.75455483,0.01698775,0.01808975
2021-08-09,57.2,100.25,11.82,73.01,66.0,27.99,19.69,25.61,19.14,-0.0114724,-0.01681543,-0.01177474,-0.01292799,-0.00754721,-0.01524582,-0.01562138,-0.03000225,0.0313106,57.2,100.25,43.05,1.752622378,-0.0114724,-0.01681543
2021-08-06,57.86,101.95,11.96,73.96,66.5,28.42,20.0,26.39,18.55,0.0114724,0.00708734,0.01431603,0.00800927,0.01195083,0.01774984,0.02634398,0.00760749,0.02400552,57.86,101.95,44.09,1.762011753,0.0114724,0.00708734
2021-08-05,57.2,101.23,11.79,73.37,65.71,27.92,19.48,26.19,18.11,0.0063136,0.00922946,0.06482129,0.02386156,0.02355949,0.01044114,0.01447802,0.01927585,-0.00495732,57.2,101.23,44.03,1.769755245,0.0063136,0.00922946
2021-08-04,56.84,100.3,11.05,71.64,64.18,27.63,19.2,25.69,18.2,-0.02364505,-0.02267224,-0.04425501,-0.06000039,-0.07255979,-0.04493946,-0.05915295,-0.02839792,0.0171797,56.84,100.3,43.46,1.764602393,-0.02364505,-0.02267224
2021-08-03,58.2,102.6,11.55,76.07,69.01,28.9,20.37,26.43,17.89,0.01071007,0.00949917,0.02188271,0.03464071,0.03855437,0.01393751,0.01036279,0.02451291,0.02089881,58.2,102.6,44.4,1.762886598,0.01071007,0.00949917
2021-08-02,57.58,101.63,11.3,73.48,66.4,28.5,20.16,25.79,17.52,0.00017369,-0.00176956,-0.02533993,0.00068069,-0.0085477,-0.01151242,-0.02546661,-0.01194849,-0.04846395,57.58,101.63,44.05,1.765022577,0.00017369,-0.00176956
2021-07-30,57.57,101.81,11.59,73.43,66.97,28.83,20.68,26.1,18.39,-0.0233487,-0.00743716,-0.01880397,-0.0182179,-0.00995477,-0.02770829,-0.02718985,-0.02572003,-0.01618158,57.57,101.81,44.24,1.768455793,-0.0233487,-0.00743716
2021-07-29,58.93,102.57,11.81,74.78,67.64,29.64,21.25,26.78,18.69,0.01212136,0.01364438,0.00254345,-0.00586668,0.00503929,0.01085492,0.0075579,-0.00447095,-0.10455763,58.93,102.57,43.64,1.740539623,0.01212136,0.01364438
2021-07-28,58.22,101.18,11.78,75.22,67.3,29.32,21.09,26.9,20.75,0.00672127,0.00564945,0.03542487,0.00908126,0.02588947,0.00478633,0.02156805,0.02407942,0.02094062,58.22,101.18,42.96,1.737890759,0.00672127,0.00564945
2021-07-27,57.83,100.61,11.37,74.54,65.58,29.18,20.64,26.26,20.32,-0.01117714,-0.00337369,-0.03966037,0.0029558,0.00061013,-0.00954987,-0.00241955,-0.03222459,-0.0267071,57.83,100.61,42.78,1.739754453,-0.01117714,-0.00337369
2021-07-26,58.48,100.95,11.83,74.32,65.54,29.46,20.69,27.12,20.87,0.02493204,0.02092064,0.02829164,0.02935565,0.02831911,0.03629222,0.02843329,0.02011241,0.03164051,58.48,100.95,42.47,1.72623119,0.02493204,0.02092064
2021-07-23,57.04,98.86,11.5,72.17,63.71,28.41,20.11,26.58,20.22,-0.00122646,0.00040469,-0.01724181,-0.00193799,0.00361664,0.01525123,-0.02164374,-0.01604811,-0.01082155,57.04,98.86,41.82,1.733169705,-0.00122646,0.00040469
2021-07-22,57.11,98.82,11.7,72.31,63.48,27.98,20.55,27.01,20.44,-0.01131726,-0.01006855,-0.01442537,-0.01985415,-0.0222768,-0.01595496,-0.0106487,-0.00627424,-0.00146663,57.11,98.82,41.71,1.730344948,-0.01131726,-0.01006855
2021-07-21,57.76,99.82,11.87,73.76,64.91,28.43,20.77,27.18,20.47,0.03165934,0.03351472,0.04567791,0.03630739,0.03671577,0.04275844,0.03428348,0.06891404,0.04905889,57.76,99.82,42.06,1.728185596,0.03165934,0.03351472
2021-07-20,55.96,96.53,11.34,71.13,62.57,27.24,20.07,25.37,19.49,0.01096049,0.0059224,0.01959101,0.00818751,0.0104427,0.02189733,0.03601708,0.02191759,0.03604464,55.96,96.53,40.57,1.72498213,0.01096049,0.0059224
2021-07-19,55.35,95.96,11.12,70.55,61.92,26.65,19.36,24.82,18.8,-0.03497294,-0.02734264,-0.05510795,-0.05420895,-0.04669618,-0.04476169,-0.0355187,-0.0441364,-0.00794706,55.35,95.96,40.61,1.73369467,-0.03497294,-0.02734264
2021-07-16,57.32,98.62,11.75,74.48,64.88,27.87,20.06,25.94,18.95,-0.02804002,-0.02681233,-0.04085604,-0.03548015,-0.02916367,-0.03039103,-0.03092271,-0.04853313,-0.05192634,57.32,98.62,41.3,1.720516399,-0.02804002,-0.02681233
